id	year	place	place_abbrv	latitude	longitude	title	author	subjects	publisher
ocn775318519	2010	münchen	gw	48.13452	11.571	[der mensch als muster der welt untersuchungen zur italienischen malerei von venedig bis rom]	[author:syre cornelia] [author:schleif nina]	[subject:painting medieval] [subject:painting renaissance] [subject:painting italian]	[publisher:deutscher kunstverlag]
ocn775318614	2010	bari	it	45.61379	9.91243	[aurelio persio e la scultura del rinascimento in puglia]	[author:lanzilotta giacomo]	[subject:sculpture italian] [subject:sculpture renaissance]	[publisher:m adda]
ocn775318987	2008	firenze	it	45.63637	13.05136	[i disegni di leonardo da vinci e della sua cerchia nelle collezioni pubbliche in francia]	[author:marani pietro c]	[subject:drawing renaissance] [subject:drawing] [subject:drawing italian]	[publisher:giunti]
ocn775320395	2010	genève	sz	46.20576	6.14161	[dessins italiens de la renaissance au siècle des lumières collection jean bonna]	[author:strasser nathalie] [author:bonna jean]	[publisher:jean bonna]
ocn775321328	2010	pizzo	it	39.97796	18.011	[dal primo rinascimento all ultima maniera marmi del cinquecento nella provincia di reggio calabria]	[author:naymo vincenzo] [author:de marco giuseppina] [author:panarello mario] [author:de marco monica]	[subject:marble sculpture renaissance] [subject:marble sculpture italian]	[publisher:esperide]
ocn775411178	2011	bologna	it	44.89688	11.98523	[cinquecento italiano religione cultura e potere dal rinascimento alla controriforma]	[author:fragnito gigliola] [author:bonora elena] [author:gotor miguel]	[subject:reformation] [subject:gegenreformation] [subject:renaissance] [subject:kirchengeschichte] [subject:church and state]	[dewey:282]	[publisher:il mulino]
ocn775411444	2011	altenburg	gw	50.98148	12.43608	[pietro perugino die hl margarethe von antiochia und der sel franziskus von siena die dokumentation der restaurierung der beiden gemälde sowie der forschungen zur geschichte und rekonstruktion des altars zu dem sie gehörten im rahmen des programms zur konservierung und restaurierung von mobilem kulturgut kur der kulurstiftung des bundes und der kulturstiftung der länder]	[subject:altarpieces] [subject:painting italian] [subject:painting renaissance]	[publisher:lindenau museum]
ocn775667894	2011	köln	gw	50.93835	6.95427	[vasari 500 italienische meisterzeichnungen von leonardo raffael & co]	[author:ketelsen thomas]	[subject:drawing renaissance] [subject:zeichnung] [subject:drawing italian]	[publisher:wallraf richartz museum fondation corboud graphische sammlung]
ocn775717066	2012	cambridge	enk	52.2325	0.15836	[the italian renaissance state]	[author:gamberini andrea]	[subject:state the] [subject:renaissance] [subject:political science] [subject:city states] [subject:history]	[dewey:320.9]	[publisher:cambridge university press]
ocn775733081	2012	london	enk	51.51334	-0.08901	[a new history of italian renaissance art]	[author:cole michael wayne] [author:campbell stephen john]	[subject:art italian] [subject:art renaissance]	[publisher:thames & hudson]
ocn775823348	2011	italy	it	42.83333	12.83333	[madonne rinascimentali al quirinale l intervento di a r p a i per la conservazione del patrimonio artistico italiano]	[author:godart louis]	[subject:sculpture italian] [subject:sculpture renaissance]	[publisher:s n]
ocn776604211	1885	münchen	gw	48.13452	11.571	[die architektur der renaissance in toscana dargestellt in den hervorragendsten kirchen palästen villen und monumenten nach den aufnahmen der gesellschaft san giorgio in florenz nach meistern und gegenständen geordnet]	[author:geymüller heinrich von] [author:stegmann carl von]	[subject:architecture renaissance] [subject:architecture] [subject:architects italian]	[publisher:bruckmann]
ocn776981824	2010	florence	it	43.78645	11.24892	[lorenzo and giovanna timeless art and fleeting lives in renaissance florence]	[author:sman gert jan van der]	[subject:art italian] [subject:art renaissance] [subject:albizzi giovanna degli]	[publisher:mandragora]
ocn777011169	2012	washington	dcu	47.50012	-120.50147	[orsanmichele and the history and preservation of the civic monument]	[author:strehlke carl brandon]	[subject:sculpture renaissance] [subject:kerkgebouwen] [subject:monumentenzorg] [subject:church architecture] [subject:kerkinterieurs] [subject:orsanmichele] [subject:restauratie] [subject:sculpture italian] [subject:plastische kunst] [subject:monuments]	[publisher:national gallery of art]
ocn777070505	1910	berlin	gw	48.70032	9.01699	[lebensbeschreibungen der ausgezeichnetsten maler bildhaver und architekten der renaissance nach dokumenten und mündlichen berichten]	[author:jaffé ernst] [author:vasari giorgio]	[subject:art] [subject:artists italian] [subject:artists]	[publisher:j bard]
ocn777363691	1950	london	enk	51.51334	-0.08901	[the sculptures of michelangelo]	[author:michelangelo buonarroti] [author:goldscheider ludwig]	[subject:sculpture italian] [subject:sculpture renaissance]	[publisher:phaidon press]
ocn777411053	1933	new york	nyu	40.758896	-73.985130	[an exhibition of italian paintings lent by mr samuel h kress to museum of fine arts of houston houston texas on view tuesday march 14 1933 to wednesday april 5 1933]	[subject:painting renaissance] [subject:painting italian]	[publisher:burland printing co]
ocn777647118	2011	torino	it	44.8031	10.32804	[la luce del rinascimento temi concetti dinamiche della cultura artistica rinascimentale]	[author:di lorenzo andrea]	[subject:painting renaissance] [subject:painting italian]	[dewey:759]	[publisher:umberto allemandi]
ocn777683125	2008	simbach am inn	gw	48.26548	13.02309	[dante alighieri la divina commedia das exemplar für federico da montefeltro aus urbino cod urb 365 der bibliotheca apostolica vaticana]	[author:engel henrik] [author:könig eberhard]	[subject:illumination of books and manuscripts italian] [subject:illumination of books and manuscripts renaissance]	[publisher:pfeiler]
ocn777882387	1985	roma	it	44.00484	12.65874	[paesaggio con figura 57 dipinti della galleria borghese esposti temporaneamente a palazzo venezia roma 30 luglio 30 settembre 1985]	[subject:painting renaissance] [subject:painting italian] [subject:landscape in art] [subject:painting baroque]	[publisher:de luca]
ocn777885053	1984	vicenza	it	45.55729	11.5409	[scultori a vicenza 1480 1520]	[author:barbieri franco]	[subject:sculpture italian] [subject:sculpture renaissance]	[dewey:730.9]	[publisher:neri pozza]
ocn777891591	1985	genova	it	44.11	9.82	[luca cambiaso e la sua cerchia disegni inediti da un album palermitano del 700]	[author:cambiaso luca] [author:bon caterina] [author:bernini dante]	[subject:drawing renaissance] [subject:drawing italian]	[dewey:741.9]	[publisher:sagep]
ocn777897936	2004	italy	it	42.83333	12.83333	[bronzi del rinascimento collezione vok]	[author:banzato davide] [author:vok ignazio]	[subject:bronzes] [subject:vok family] [subject:bronzes italian]	[publisher:s n]
ocn777903873	1954	columbia		48.96707	-122.16293	[art of the italian renaissance from the samuel h kress collection]	[subject:painting] [subject:painting renaissance] [subject:painting italian]
ocn777907285	1984	firenze	it	45.63637	13.05136	[fra rinascimento manierismo e realtà scritti di storia dell arte in memoria di anna maria brizio]	[author:marani pietro c] [author:brizio anna maria]	[subject:art italian] [subject:art renaissance] [subject:mannerism art]	[publisher:giunti barbèra]
ocn777911013	1984	london	enk	51.51334	-0.08901	[italian paintings of the sixteenth century]	[author:braham allan]	[subject:painting renaissance] [subject:painting italian]	[publisher:collins]
ocn777916861	1971	vicenza	it	45.55729	11.5409	[disegni veronesi del cinquecento catalogo della mostra a cura di terence mullaly]	[author:mullaly terence]	[subject:drawing renaissance] [subject:drawing italian]	[publisher:n pozza]
ocn777920171	1952	honolulu	hiu	63.0625	-149.57194	[the samuel h kress collection in the honolulu academy of arts]	[subject:painting] [subject:painting renaissance] [subject:painting italian]
ocn777930606	1978	bad honnef	gw	50.64758	7.26114	[die kommunalen repräsentationsstatuen der päpste des 16 jahrhunderts in bologna perugia und rom]	[author:butzek monika]	[subject:sculpture italian] [subject:statues] [subject:sculpture renaissance] [subject:popes]	[publisher:bock und herchen]
ocn777942510	1985	bologna	it	44.89688	11.98523	[bastianino e la pittura a ferrara nel secondo cinquecento]	[author:bastianino] [author:bentini jadranka]	[subject:painting renaissance] [subject:painting italian] [subject:painting baroque]	[publisher:nuova alfa]
ocn777950997	2011	torino	it	44.8031	10.32804	[la pittura italiana nella fototeca zeri fotografie scelte lazio toscana marche umbria emilia romagna]	[author:forlai marta] [author:ottani cavina anna] [author:zeri federico]	[subject:painting renaissance] [subject:photography of art] [subject:painting italian]	[dewey:759]	[publisher:umberto allemandi]
ocn778210860	2011	venezia	it	43.96684	12.73197	[veronese le storie di ester rivelate]	[author:manieri elia giulio] [author:veronese]	[subject:mural painting and decoration italian] [subject:mural painting and decoration renaissance]	[publisher:marsilio]
ocn778211237	2011	livorno	it	43.54264	10.31601	[la sala del fregio memorie medicee in villa]	[author:simari maria matilde]	[subject:relief sculpture renaissance] [subject:symbolism in art] [subject:relief sculpture] [subject:relief sculpture italian] [subject:decoration and ornament architectural]	[dewey:728]	[publisher:sillabe]
ocn778588378	2011	farnham	enk	54.03878	-1.45995	[motherhood and patriarchal masculinities in sixteenth century italian comedy]	[author:manes yael]	[subject:italian drama comedy] [subject:motherhood in literature] [subject:italian drama] [subject:komödie] [subject:motiv literatur] [subject:masculinity in literature] [subject:patriarchat] [subject:geschlechterrolle] [subject:mutter] [subject:mothers in literature] [subject:patriarch] [subject:renaissance] [subject:italienisch]	[publisher:ashgate]
ocn778832928	2012	cambridge	nyu	41.69176	-81.27522	[the italian renaissance and cultural memory]	[author:emison patricia a]	[subject:rezeption] [subject:art renaissance] [subject:renaissance] [subject:kunst]	[publisher:cambridge university press]
ocn778840954	2011	london	enk	51.51334	-0.08901	[una insalata di più erbe a festschrift for patricia lee rubin]	[author:nethersole scott] [author:rumberg per] [author:rubin patricia lee] [author:harris jim]	[subject:art italian] [subject:art renaissance]	[publisher:courtauld institute of art]
ocn778964389	2010	milano	it	46.21023	10.82097	[rinascimento e barocco ricerche intorno all essenza e all origine dello stile barocco in italia]	[author:tizzo angelica] [author:wölfflin heinrich]	[subject:architecture renaissance] [subject:architecture] [subject:architecture baroque]	[publisher:abscondita]
ocn779191102	2011	roma	it	44.00484	12.65874	[michelangelo e vittoria colonna un amore nella roma rinascimentale]	[author:galassi augusto]	[subject:artists] [subject:art renaissance] [subject:friendship] [subject:women poets]	[dewey:759]	[publisher:edizioni universitarie romane]
ocn779244431	2012	new york	nyu	40.758896	-73.985130	[bellini titian and lotto north italian paintings from the accademia carrara bergamo]	[author:lotto lorenzo] [author:bayer andrea] [author:bellini giovanni] [author:titian] [author:rodeschini galati maria cristina]	[subject:peinture de la renaissance] [subject:painting renaissance] [subject:painting italian] [subject:peinture italienne] [subject:painting] [subject:malerei] [subject:peinture]	[publisher:metropolitan museum of art]
ocn779705671	2011	paris	fr	48.86	2.34444	[chefs d oeuvre de la marqueterie sous la renaissance italienne]	[author:sassi luca] [author:bonnet jacques] [author:trevisan luca]	[subject:marqueterie]	[dewey:745.51]	[publisher:hazan]
ocn780035532	2012	firenze	it	45.63637	13.05136	[la pala d altare dal polittico alla pala quadra dispense del corso tenuto nell a a 2011 2012]	[author:mazzalupi matteo] [author:de marchi andrea] [author:beretta matilde]	[subject:altarpieces gothic] [subject:altars gothic] [subject:altarpieces renaissance] [subject:altarpieces italian] [subject:altars renaissance]	[dewey:755]	[publisher:art & libri]
ocn780101447	2002	torino	it	44.8031	10.32804	[la fede e i mostri cori lignei scolpiti in piemonte e valle d aosta secoli xiv xvi]	[author:damiano sonia] [author:romano giovanni]	[subject:koorbanken] [subject:sculpture sur bois de la renaissance val d aoste italie] [subject:sculpture sur bois de la renaissance piémont italie] [subject:sculpture sur bois gothique val d aoste italie] [subject:art chrétien italie] [subject:chorgestühl] [subject:stalles italie] [subject:plastieken] [subject:sculpture sur bois gothique piémont italie]	[publisher:editris duemila]
ocn780101449	1998	torino	it	44.8031	10.32804	[gandolfino da roreto e il rinascimento nel piemonte meridionale]	[author:romano giovanni] [author:baiocco simone]	[subject:renaissance] [subject:architektur] [subject:malerei] [subject:art de la renaissance italie lombardie] [subject:kunst] [subject:geschichte] [subject:schilderijen]	[dewey:759]	[publisher:editris]
